id,target
33749,7795.6377
33750,7793.082
33751,8616.134
33752,8428.092
33753,8399.868
33754,8399.511
33755,8608.302
33756,8424.776
33757,8396.4375
33758,8393.831
33759,8605.796
33760,8422.676
33761,8395.896
33762,8393.29
33763,6973.583
33764,6982.2505
33765,6984.9263
33766,6223.6426
33767,6066.166
33768,6182.9805
33769,6195.612
33770,6135.335
33771,6356.0493
33772,6511.302
33773,6542.7617
33774,6358.5747
33775,6358.9976
33776,6544.7954
33777,6549.0513
33778,6267.9043
33779,3431.335
33780,2503.882
33781,2369.6401
33782,2307.7517
33783,2752.0
33784,2167.5618
33785,1831.3165
33786,1828.2491
33787,1859.8069
33788,1530.7982
33789,1448.4392
33790,1448.4392
33887,1069.0364
33792,1100.6389
33793,1100.6389
33794,1100.6389
33795,962.1954
33796,962.21674
33797,962.21674
33798,962.21674
33799,757.70496
33800,759.3869
33801,759.3869
33802,759.3869
33803,748.3463
33804,759.3869
33805,759.3869
33806,759.3869
33807,748.3463
33808,759.3869
33809,759.3869
33810,759.3869
33811,748.3463
33812,759.3869
33813,759.3869
33814,759.3869
33815,748.3463
33816,759.3869
33817,759.3869
33818,759.3869
33819,754.85657
33820,757.51105
33821,757.51105
33822,764.2526
33823,1208.4366
33824,5820.927
33825,10660.744
33826,10649.995
33827,9492.296
33828,8751.123
33829,8748.6045
33830,8749.05
33831,8665.605
33832,8749.353
33833,8748.722
33834,8748.496
33835,7808.4546
33836,8063.933
33837,8155.9214
33838,8153.4893
33839,8290.095
33840,2092.7231
33841,2316.1565
33842,2314.6218
33843,6843.0894
33844,7123.697
33845,7796.506
33846,7794.651
33847,8613.995
33848,8427.526
33849,8402.245
33850,8401.888
33851,8606.803
33852,8424.851
33853,8397.976
33854,8395.369
33855,8603.889
33856,8422.342
33857,8397.435
33858,8394.828
33859,6929.97
33860,6982.1885
33861,6941.891
33862,6182.3477
33863,6066.9956
33864,6134.5005
33865,6192.2827
33866,6133.808
33867,6355.0835
33868,6510.1826
33869,6540.16
33870,6359.63
33871,6358.0317
33872,6517.8735
33873,6547.0854
33874,6268.5137
33875,3179.2305
33876,2575.6555
33877,2371.4739
33878,2369.1174
33879,2442.3325
33880,1516.4276
33881,1310.0122
33882,1310.0122
33883,1291.2633
33884,1195.402
33885,1074.1902
33886,1074.1902
33983,960.8746
33888,967.24054
33889,967.24054
33890,967.24054
33891,850.89813
33892,853.2104
33893,853.2104
33894,853.2104
33895,715.68427
33896,727.6687
33897,727.6687
33898,727.6687
33899,704.40576
33900,722.9682
33901,722.9682
33902,722.9682
33903,704.40576
33904,722.9682
33905,722.9682
33906,722.9682
33907,704.40576
33908,722.9682
33909,722.9682
33910,722.9682
33911,704.40576
33912,722.9682
33913,722.9682
33914,722.9682
33915,726.5539
33916,724.60034
33917,724.60034
33918,730.3226
33919,1214.494
33920,5807.642
33921,10656.637
33922,10649.248
33923,9361.32
33924,8752.93
33925,8750.411
33926,8750.856
33927,8667.258
33928,8751.159
33929,8750.528
33930,8750.303
33931,7677.034
33932,8063.81
33933,8096.247
33934,8093.815
33935,8225.409
33936,2082.0037
33937,2261.0427
33938,2260.361
33939,6844.3784
33940,7135.3394
33941,7797.2964
33942,7794.8203
33943,8615.963
33944,8430.007
33945,8404.959
33946,8404.602
33947,8608.455
33948,8427.016
33949,8400.374
33950,8397.768
33951,8605.541
33952,8424.507
33953,8399.833
33954,8397.227
33955,6821.846
33956,6854.893
33957,6855.7505
33958,6204.294
33959,5979.3364
33960,6112.6514
33961,6186.6846
33962,6115.712
33963,6234.159
33964,6360.588
33965,6512.8965
33966,6281.409
33967,6235.6475
33968,6465.434
33969,6517.5664
33970,6230.829
33971,3419.3508
33972,2497.0693
33973,2236.113
33974,2235.6038
33975,2134.9026
33976,1288.6167
33977,996.7177
33978,996.7177
33979,958.8325
33980,1076.4368
33981,918.114
33982,918.114
34079,889.8309
33984,899.4425
33985,899.4425
33986,899.4425
33987,815.47125
33988,815.47125
33989,815.47125
33990,815.47125
33991,722.2719
33992,723.536
33993,723.536
33994,723.536
33995,722.2719
33996,723.34485
33997,723.34485
33998,723.34485
33999,722.2719
34000,723.34485
34001,723.34485
34002,723.34485
34003,722.2719
34004,723.34485
34005,723.34485
34006,723.34485
34007,722.2719
34008,723.34485
34009,723.34485
34010,723.536
34011,720.8243
34012,722.8378
34013,722.8378
34014,744.81244
34015,1177.1125
34016,5389.3506
34017,10171.331
34018,10186.744
34019,9180.155
34020,8756.574
34021,8753.053
34022,8752.723
34023,8678.229
34024,8752.2
34025,8750.569
34026,8752.293
34027,7677.2305
34028,8064.461
34029,8060.4443
34030,8056.555
34031,8051.6123
34032,2081.4443
34033,2249.1406
34034,2248.459
34035,6835.6523
34036,7074.425
34037,7756.6504
34038,7754.145
34039,8588.615
34040,8328.842
34041,8331.945
34042,8331.588
34043,8581.452
34044,8326.264
34045,8326.104
34046,8325.705
34047,8580.753
34048,8327.576
34049,8329.384
34050,8328.985
34051,6766.4
34052,6738.1377
34053,6739.5493
34054,6087.0537
34055,5986.855
34056,6074.3564
34057,6140.012
34058,6121.679
34059,6243.035
34060,6367.166
34061,6463.6636
34062,6230.6475
34063,6244.5234
34064,6370.403
34065,6479.235
34066,6233.032
34067,3444.732
34068,2486.9133
34069,2367.4631
34070,2367.041
34071,2526.1343
34072,1676.9352
34073,1515.2808
34074,1503.7863
34075,1446.6523
34076,1050.4148
34077,942.3122
34078,983.5983
34175,869.0305
34080,878.36224
34081,878.36224
34082,878.36224
34083,802.73175
34084,813.3534
34085,813.3534
34086,813.3534
34087,721.2351
34088,722.59784
34089,722.59784
34090,722.59784
34091,721.2351
34092,722.4067
34093,722.4067
34094,722.4067
34095,721.2351
34096,722.4067
34097,722.4067
34098,722.4067
34099,721.2351
34100,722.4067
34101,722.4067
34102,722.4067
34103,721.2351
34104,722.4067
34105,722.4067
34106,722.4067
34107,721.15906
34108,721.4263
34109,721.4263
34110,742.4976
34111,1627.5887
34112,2512.5134
34113,3209.807
34114,3216.3708
34115,2877.2888
34116,2562.2385
34117,2445.7334
34118,2352.8267
34119,2000.7336
34120,1856.65
34121,1857.6282
34122,1858.4596
34123,1997.2163
34124,1690.2611
34125,1608.3136
34126,1608.8734
34127,1594.7222
34128,1779.238
34129,1887.6934
34130,1875.0785
34131,2195.1921
34132,2195.8267
34133,2195.8267
34134,2195.6882
34135,2197.1697
34136,2197.8042
34137,2197.8042
34138,2197.8042
34139,2258.2317
34140,2258.8662
34141,2259.009
34142,2259.009
34143,2267.5427
34144,2239.7527
34145,2261.1536
34146,2285.5408
34147,1928.287
34148,1930.6243
34149,1930.6243
34150,1943.0878
34151,1334.5122
34152,973.051
34153,973.051
34154,1625.7423
34155,1932.173
34156,1932.6526
34157,1932.6526
34158,1932.6526
34159,1932.2596
34160,1932.7393
34161,1932.7393
34162,1932.7393
34163,1977.89
34164,2029.7648
34165,2001.0201
34166,2001.0201
34167,1912.5082
34168,1045.2916
34169,791.59235
34170,791.59235
34171,817.8074
34172,827.3755
34173,827.3755
34174,827.3755
34271,705.1777
34176,709.28186
34177,709.28186
34178,709.28186
34179,688.4469
34180,688.4469
34181,688.4469
34182,688.4469
34183,672.3134
34184,678.4798
34185,678.4798
34186,678.4798
34187,672.3134
34188,678.4798
34189,678.4798
34190,678.4798
34191,672.3134
34192,678.4798
34193,678.4798
34194,678.4798
34195,672.3134
34196,678.4798
34197,678.4798
34198,678.4798
34199,672.3134
34200,678.4798
34201,678.4798
34202,678.4798
34203,679.9997
34204,680.0741
34205,680.0741
34206,686.0583
34207,1543.2329
34208,2179.0007
34209,2600.0308
34210,2671.6216
34211,2260.859
34212,2225.1416
34213,2121.4592
34214,2125.2349
34215,1863.1761
34216,1772.4362
34217,1773.4143
34218,1775.9495
34219,1858.1586
34220,1565.0165
34221,1518.2574
34222,1518.2585
34223,1519.4651
34224,1632.4685
34225,1774.4856
34226,1708.1086
34227,1795.1143
34228,1795.7487
34229,1795.7487
34230,1795.9918
34231,1797.205
34232,1797.8394
34233,1797.8394
34234,1797.8394
34235,1821.2925
34236,1821.9269
34237,1822.0698
34238,1822.0698
34239,1935.7887
34240,1913.522
34241,1913.522
34242,1911.5801
34243,1818.1196
34244,1818.5992
34245,1819.5774
34246,1821.3474
34247,1340.7806
34248,1115.7639
34249,1115.7639
34250,1342.4208
34251,1797.12
34252,1797.5996
34253,1797.5996
34254,1797.5996
34255,1797.2067
34256,1797.6863
34257,1797.6863
34258,1797.6863
34259,1857.2234
34260,1909.7537
34261,1909.7537
34262,1907.0708
34263,1742.4601
34264,1094.4379
34265,693.38873
34266,692.6754
34267,686.80725
34268,709.1947
34269,708.90204
34270,708.90204
34367,786.2103
34272,801.5345
34273,801.5345
34274,801.5345
34275,747.619
34276,747.619
34277,747.6584
34278,747.6584
34279,654.08875
34280,656.796
34281,656.796
34282,656.796
34283,654.08875
34284,656.796
34285,656.796
34286,656.796
34287,654.08875
34288,656.796
34289,656.796
34290,656.796
34291,654.08875
34292,656.796
34293,656.796
34294,656.796
34295,654.08875
34296,656.796
34297,656.796
34298,656.796
34299,654.366
34300,668.3118
34301,668.3118
34302,674.2246
34303,1306.8284
34304,5009.381
34305,10203.051
34306,10196.897
34307,9179.899
34308,8748.058
34309,8747.843
34310,8747.466
34311,8673.625
34312,8745.632
34313,8743.855
34314,8745.725
34315,7808.087
34316,7952.7344
34317,7968.9507
34318,7962.997
34319,8226.904
34320,2106.8857
34321,2258.1865
34322,2257.505
34323,6880.0186
34324,7024.081
34325,7800.6484
34326,7797.751
34327,8585.011
34328,8265.181
34329,8327.219
34330,8326.861
34331,8581.136
34332,8263.089
34333,8321.863
34334,8321.465
34335,8580.437
34336,8263.827
34337,8325.144
34338,8324.745
34339,6821.6523
34340,6859.47
34341,6820.84
34342,6194.743
34343,5978.9497
34344,6118.849
34345,6186.4575
34346,6140.475
34347,6232.848
34348,6380.6685
34349,6517.5845
34350,6368.1953
34351,6234.3364
34352,6470.122
34353,6517.4834
34354,6277.525
34355,3413.2827
34356,1805.765
34357,1754.366
34358,1751.6711
34359,2430.4304
34360,1506.8569
34361,1305.6003
34362,1305.6003
34363,1180.3884
34364,972.04395
34365,801.4485
34366,801.8388
34463,1169.6144
34368,1142.8239
34369,1142.8239
34370,1142.8239
34371,909.3174
34372,897.74567
34373,897.74567
34374,897.74567
34375,700.3892
34376,700.6316
34377,700.6316
34378,700.6316
34379,699.5622
34380,700.3892
34381,700.3892
34382,700.3892
34383,699.5622
34384,700.3892
34385,700.3892
34386,700.3892
34387,699.5622
34388,700.3892
34389,700.3892
34390,700.3892
34391,699.5622
34392,700.3892
34393,700.3892
34394,700.3892
34395,700.6316
34396,707.36255
34397,707.36255
34398,715.06287
34399,1179.7096
34400,5500.618
34401,10244.816
34402,10245.96
34403,9332.472
34404,2365.9512
34405,1847.7517
34406,1849.7722
34407,3832.9187
34408,1873.0015
34409,1843.2213
34410,1848.502
34411,3106.6184
34412,1569.309
34413,1519.2737
34414,1520.5452
34415,1518.3612
34416,1878.7574
34417,2034.8943
34418,2023.7856
34419,1771.9292
34420,1793.7179
34421,1772.4088
34422,1772.652
34423,3479.6816
34424,1774.4995
34425,1774.4995
34426,1774.4995
34427,3481.8943
34428,1773.0878
34429,1773.2307
34430,1773.2307
34431,3528.0823
34432,1799.311
34433,1797.7303
34434,1793.8259
34435,1821.5066
34436,1804.431
34437,1804.431
34438,1812.5437
34439,1331.8257
34440,1087.9164
34441,1087.9164
34442,1339.3668
34443,1821.4996
34444,1804.4241
34445,1804.4241
34446,1804.4241
34447,1821.5863
34448,1797.209
34449,1797.209
34450,1804.7465
34451,1894.112
34452,1785.7158
34453,1785.7158
34454,1785.7158
34455,2261.7883
34456,1313.3889
34457,1025.3524
34458,1025.3524
34459,1463.3948
34460,1529.0154
34461,1446.6564
34462,1446.6564
34559,1010.3723
34464,1010.9086
34465,1010.9086
34466,1010.9086
34467,909.0336
34468,909.0336
34469,909.42395
34470,909.42395
34471,699.66876
34472,702.76385
34473,702.76385
34474,702.76385
34475,699.66876
34476,701.9368
34477,701.9368
34478,702.76385
34479,699.66876
34480,701.9368
34481,701.9368
34482,702.76385
34483,699.66876
34484,701.9368
34485,701.9368
34486,702.76385
34487,699.66876
34488,701.9368
34489,701.9368
34490,702.76385
34491,700.4958
34492,700.73816
34493,700.73816
34494,704.7891
34495,1316.1013
34496,5824.5967
34497,10656.927
34498,10648.38
34499,9356.821
34500,8749.041
34501,8746.522
34502,8746.968
34503,8663.523
34504,8747.2705
34505,8746.64
34506,8746.414
34507,7808.1562
34508,8062.215
34509,8155.0073
34510,8152.575
34511,7850.042
34512,2112.6565
34513,2332.265
34514,2331.0078
34515,6843.657
34516,7122.0522
34517,7792.6157
34518,7789.9077
34519,8609.317
34520,8427.095
34521,8399.231
34522,8398.874
34523,8602.125
34524,8424.419
34525,8394.962
34526,8392.355
34527,8599.211
34528,8421.91
34529,8394.421
34530,8391.814
34531,6840.882
34532,6842.626
34533,6843.1533
34534,6169.49
34535,6070.756
34536,6133.9834
34537,6190.277
34538,6133.8984
34539,6270.6406
34540,6492.191
34541,6509.1313
34542,6362.941
34543,6273.589
34544,6475.05
34545,6539.9585
34546,6361.078
34547,3162.1086
34548,1912.2985
34549,1763.6328
34550,1749.4825
34551,2048.919
34552,1159.607
34553,943.69727
34554,945.01666
34555,873.85864
34556,1087.0157
34557,959.02655
34558,959.02655
34655,991.19617
34560,991.8981
34561,991.8981
34562,991.8981
34563,955.95905
34564,955.95905
34565,955.95905
34566,955.95905
34567,850.6024
34568,850.6024
34569,850.6024
34570,850.6024
34571,850.5342
34572,850.6024
34573,850.6024
34574,850.6024
34575,838.9161
34576,838.9843
34577,838.9843
34578,838.9843
34579,838.9161
34580,838.9843
34581,838.9843
34582,838.9843
34583,850.5342
34584,850.6024
34585,850.6024
34586,850.6024
34587,850.5342
34588,850.6024
34589,850.6024
34590,866.85266
34591,1209.6868
34592,5822.7124
34593,10546.487
34594,10537.039
34595,9362.776
34596,8749.308
34597,8748.05
34598,8748.495
34599,8662.349
34600,8749.416
34601,8747.788
34602,8747.5625
34603,7821.369
34604,8060.9756
34605,8096.343
34606,8093.9106
34607,7558.0884
34608,2103.9714
34609,2332.8574
34610,2331.4753
34611,6844.5044
34612,7135.278
34613,7792.759
34614,7788.584
34615,8623.12
34616,8441.728
34617,8405.547
34618,8405.189
34619,8616.261
34620,8438.736
34621,8400.962
34622,8398.355
34623,8613.347
34624,8436.228
34625,8400.421
34626,8397.814
34627,6834.5264
34628,6861.963
34629,6860.3525
34630,6184.2314
34631,6009.2515
34632,6151.374
34633,6199.6323
34634,6153.8135
34635,6281.6367
34636,6472.6655
34637,6526.485
34638,6378.6274
34639,6287.141
34640,6494.9194
34641,6554.016
34642,6288.9844
34643,3230.2246
34644,1912.4791
34645,1752.358
34646,1749.6632
34647,2048.3652
34648,1162.3948
34649,947.1221
34650,948.44147
34651,884.3352
34652,1092.2441
34653,966.1485
34654,966.1485
34751,1065.6305
34656,1067.0565
34657,1099.0023
34658,1099.0023
34659,1189.3735
34660,1177.7333
34661,1177.7333
34662,1178.5479
34663,1178.6531
34664,1179.6376
34665,1179.6376
34666,1179.6376
34667,1175.5049
34668,1191.5109
34669,1191.5109
34670,1191.5109
34671,1174.341
34672,1168.278
34673,1168.278
34674,1171.8265
34675,1174.341
34676,1168.278
34677,1168.278
34678,1171.8265
34679,1173.0692
34680,1168.278
34681,1168.278
34682,1171.8265
34683,1176.3477
34684,1193.2401
34685,1191.9684
34686,1180.6538
34687,1177.7283
34688,5384.665
34689,10104.571
34690,10177.234
34691,9165.69
34692,8752.779
34693,8749.284
34694,8748.954
34695,8674.46
34696,8748.053
34697,8746.422
34698,8748.1455
34699,7676.2393
34700,8061.8037
34701,8060.7173
34702,8056.828
34703,7157.455
34704,2102.6663
34705,2260.014
34706,2257.8152
34707,6835.7773
34708,7074.481
34709,7757.4175
34710,7752.945
34711,8596.609
34712,8327.953
34713,8331.057
34714,8330.699
34715,8589.446
34716,8325.375
34717,8325.215
34718,8324.816
34719,8588.747
34720,8326.6875
34721,8328.495
34722,8328.097
34723,6734.5146
34724,6725.204
34725,6724.1807
34726,6074.3003
34727,5922.2207
34728,6090.1826
34729,6152.902
34730,6135.0347
34731,6241.7144
34732,6382.0225
34733,6392.5244
34734,6229.3267
34735,6243.2026
34736,6384.5547
34737,6495.1704
34738,6233.885
34739,3239.048
34740,1807.2512
34741,1767.5875
34742,1762.0679
34743,2554.3872
34744,1637.088
34745,1448.322
34746,1505.8595
34747,1443.6396
34748,1106.4803
34749,991.6283
34750,991.6283
34847,878.1558
34752,889.7498
34753,889.7498
34754,890.09985
34755,872.93726
34756,872.93726
34757,872.93726
34758,872.93726
34759,795.64813
34760,795.64813
34761,795.64813
34762,795.64813
34763,788.9039
34764,797.9162
34765,791.3083
34766,791.17194
34767,772.4895
34768,774.34686
34769,774.34686
34770,773.20514
34771,772.4895
34772,774.34686
34773,774.34686
34774,786.9191
34775,772.4895
34776,774.34686
34777,774.34686
34778,773.20514
34779,788.9039
34780,791.17194
34781,791.17194
34782,806.9149
34783,2046.9983
34784,3094.7112
34785,4068.6567
34786,4025.3423
34787,3163.0483
34788,2977.764
34789,2894.6587
34790,2903.7935
34791,2506.5032
34792,2383.3733
34793,2378.8809
34794,2455.1082
34795,2509.543
34796,2381.1702
34797,2272.893
34798,2279.4429
34799,1864.5778
34800,2018.1833
34801,2209.154
34802,2204.35
34803,2641.1619
34804,2677.2712
34805,2682.174
34806,2682.348
34807,2669.1511
34808,2680.3762
34809,2683.7612
34810,2682.8313
34811,2673.083
34812,2687.2314
34813,2690.7593
34814,2690.7593
34815,2674.8638
34816,2689.0122
34817,2691.4475
34818,2688.1738
34819,1945.1731
34820,1946.6185
34821,1946.6185
34822,1949.2706
34823,1349.5305
34824,978.389
34825,978.389
34826,1620.8918
34827,1936.9609
34828,1949.0817
34829,1949.0817
34830,1949.0817
34831,1937.0476
34832,1939.3849
34833,1939.3849
34834,1949.1683
34835,1974.0382
34836,1950.6327
34837,1948.279
34838,1948.279
34839,1953.7323
34840,1086.5807
34841,828.7568
34842,828.7568
34843,856.03564
34844,876.92566
34845,876.92566
34846,876.92566
34943,897.48645
34848,924.77484
34849,924.77484
34850,924.4248
34851,955.3334
34852,955.3334
34853,955.3334
34854,955.3334
34855,1051.7839
34856,1051.7839
34857,1051.3936
34858,1051.7778
34859,1051.3936
34860,1051.3936
34861,1051.3936
34862,1051.7778
34863,1050.4175
34864,1050.7528
34865,1050.7528
34866,1050.8018
34867,1050.4175
34868,1050.7528
34869,1050.7528
34870,1050.8018
34871,1050.4175
34872,1050.4175
34873,1050.4175
34874,1050.8018
34875,1051.3936
34876,1051.3936
34877,1051.3936
34878,1072.806
34879,1439.6069
34880,2166.3
34881,2568.7905
34882,2602.1375
34883,2257.6033
34884,2226.2273
34885,2226.7603
34886,2119.498
34887,1871.2208
34888,1795.1973
34889,1796.1754
34890,1798.7106
34891,1870.476
34892,1566.4183
34893,1519.893
34894,1519.894
34895,1520.867
34896,1669.5272
34897,1853.5139
34898,1849.1587
34899,1795.9115
34900,1796.5459
34901,1796.5459
34902,1796.7891
34903,1798.0022
34904,1798.6366
34905,1798.6366
34906,1798.6366
34907,1822.066
34908,1822.7004
34909,1822.8434
34910,1822.8434
34911,1845.6874
34912,1834.6252
34913,1828.5724
34914,1824.668
34915,1895.4152
34916,1910.1663
34917,1910.1663
34918,1901.5793
34919,1501.1128
34920,1280.2025
34921,1279.6787
34922,1501.1674
34923,1895.4082
34924,1895.8878
34925,1895.8878
34926,1895.8878
34927,1895.4949
34928,1895.9745
34929,1895.9745
34930,1895.9745
34931,1935.7549
34932,1914.7201
34933,1910.6245
34934,1910.6245
34935,1827.8672
34936,1291.2073
34937,961.4233
34938,961.4233
34939,818.0963
34940,850.73627
34941,850.73627
34942,839.11816
35039,1130.5834
34944,1283.3942
34945,1283.8363
34946,1279.3108
34947,1296.1708
34948,1322.1088
34949,1322.1088
34950,1322.1088
34951,1555.7495
34952,1641.5741
34953,1641.5741
34954,1641.5741
34955,1549.4735
34956,1635.9764
34957,1635.9764
34958,1635.9764
34959,1549.4735
34960,1556.6973
34961,1556.6973
34962,1556.6973
34963,1549.4735
34964,1556.6973
34965,1556.6973
34966,1556.6973
34967,1559.917
34968,1639.1962
34969,1639.1962
34970,1637.6686
34971,1551.8802
34972,1631.1594
34973,1631.1594
34974,1631.6752
34975,1466.6132
34976,5158.166
34977,10203.875
34978,10199.503
34979,9245.813
34980,6174.266
34981,4159.8945
34982,4142.2163
34983,3838.1042
34984,2057.5037
34985,1924.5275
34986,1929.742
34987,3540.0251
34988,1841.1605
34989,1624.319
34990,1624.3201
34991,1633.2188
34992,1894.155
34993,2078.3386
34994,2060.8984
34995,1824.4883
34996,1881.6233
34997,1824.9679
34998,1825.211
34999,3527.452
35000,1948.5646
35001,1827.0586
35002,1827.0586
35003,3527.526
35004,1944.7213
35005,1831.6891
35006,1831.6891
35007,3544.9268
35008,1951.8646
35009,1832.5846
35010,1825.6033
35011,2126.2803
35012,2124.492
35013,2124.492
35014,2124.492
35015,1671.7565
35016,1580.9678
35017,1580.9678
35018,1703.1549
35019,2126.4614
35020,2124.673
35021,2124.673
35022,2124.673
35023,2126.5479
35024,2124.7595
35025,2124.7595
35026,2124.7595
35027,2325.1948
35028,2125.36
35029,2125.36
35030,2125.36
35031,2529.29
35032,1638.8883
35033,1464.1827
35034,1454.8416
35035,1068.7711
35036,1295.2578
35037,1100.672
35038,1100.2874
